,Tweet Account,Text,Date,Compound,Positive,Negative,Neutral,Tweets Ago
377,@FoxNews,"Authorities give an update on the active shooter situation at YouTube's headquarters in San Bruno, California. Cour… https://t.co/TrMg49BxdN",Tue Apr 03 21:36:14 +0000 2018,0.4019,0.137,0.863,0.0,78
378,@FoxNews,'She Was Shot Ten Times': Witness Claims Seeing Two Women Shot at @YouTube HQ  https://t.co/EAvbSFmCs3,Tue Apr 03 21:29:03 +0000 2018,0.0,0.0,1.0,0.0,79
379,@FoxNews,"""There's a lot of police in that building."" Eyewitness describes police response to report of gunshots at @YouTube… https://t.co/lf1Rixaa20",Tue Apr 03 21:13:33 +0000 2018,0.0,0.0,1.0,0.0,80
380,@FoxNews,.@YouTube employee describes seeing 'blood drips on the floor' amid active shooter reports https://t.co/R6FMYPHgyV,Tue Apr 03 21:09:31 +0000 2018,0.4019,0.172,0.828,0.0,81
381,@FoxNews,"Trump: 'I want to get out' of Syria and 'bring our troops back home' - via @brookefoxnews 
https://t.co/tYO5LHYiKH",Tue Apr 03 21:07:26 +0000 2018,0.0772,0.075,0.925,0.0,82
382,@FoxNews,"Authorities have responded to an active shooter situation at @YouTube's headquarters in San Bruno, California.… https://t.co/U5ep2uLEdp",Tue Apr 03 21:05:28 +0000 2018,0.4019,0.153,0.847,0.0,83
383,@FoxNews,"""I was trying to find tools to help her and I found a bungee cord and I tied that around her leg to stop the blood… https://t.co/nyqwfeRyAS",Tue Apr 03 21:04:07 +0000 2018,0.128,0.1,0.818,0.082,84
384,@FoxNews,"JUST IN: 'Multiple patients' hospitalized after reported @YouTube HQ shooting, officials say  https://t.co/FNBrozuksO",Tue Apr 03 20:47:32 +0000 2018,0.0,0.0,1.0,0.0,85
385,@FoxNews,"Police say 'active shooter' at @YouTube headquarters in San Bruno, California https://t.co/i9eyCbLWrQ",Tue Apr 03 20:40:12 +0000 2018,0.4019,0.197,0.803,0.0,86
386,@FoxNews,BREAKING: Gunshots reported at @YouTube headquarters in California https://t.co/IiVK9XZPOG,Tue Apr 03 20:21:20 +0000 2018,0.0,0.0,1.0,0.0,87
387,@FoxNews,"David Ward, former ICE agent: “If we don’t secure our border, what you saw in Europe is going to happen here in the… https://t.co/QYAtoJGqd4",Tue Apr 03 20:11:03 +0000 2018,0.34,0.094,0.906,0.0,88
388,@FoxNews,'Monster' diamondback rattlesnake spotted in Florida https://t.co/x3WlykSOUJ,Tue Apr 03 20:06:00 +0000 2018,0.0,0.0,1.0,0.0,89
389,@FoxNews,"John Kasich, in New Hampshire, hints at Trump 2020 challenge: 'All my options are on the table' https://t.co/wyF60UBoTH",Tue Apr 03 19:55:32 +0000 2018,0.0772,0.071,0.929,0.0,90
390,@FoxNews,Homeland Security finds suspected listening devices in Washington https://t.co/7FGRpX8wYr,Tue Apr 03 19:48:00 +0000 2018,0.128,0.212,0.619,0.168,91
391,@FoxNews,Family of 4 killed in Florida crash after seeing SpaceX launch https://t.co/YKZ2huoFcb,Tue Apr 03 19:40:37 +0000 2018,-0.802,0.0,0.556,0.444,92
392,@FoxNews,Big brother gets haircut to mimic sister's 10-inch brain surgery scar https://t.co/6vXIXAPJjj,Tue Apr 03 19:29:46 +0000 2018,0.0,0.0,1.0,0.0,93
393,@FoxNews,#Trump says 'nobody has been tougher on Russia' https://t.co/qewbJrtSF1,Tue Apr 03 19:18:14 +0000 2018,0.1779,0.175,0.825,0.0,94
394,@FoxNews,"Senate cracks down on election hacking, pushes bills to protect the vote https://t.co/7rCXnw0QeG",Tue Apr 03 19:06:02 +0000 2018,0.3818,0.178,0.822,0.0,95
395,@FoxNews,"WHERE'S THE FIRE? With sirens blaring, a National Guardsman, and Ohio firefighter, surprised his little girls as he… https://t.co/kvt1UlcCSO",Tue Apr 03 18:57:58 +0000 2018,-0.3034,0.09,0.761,0.149,96
396,@FoxNews,".@POTUS: “We have to have strong borders. We need the wall."" https://t.co/AMR7iZauQy",Tue Apr 03 18:21:50 +0000 2018,0.5106,0.231,0.769,0.0,97
397,@FoxNews,.@POTUS on military guarding the U.S. southern border: “I think that it’s something we have to do.”… https://t.co/UCkZySycL4,Tue Apr 03 18:20:30 +0000 2018,0.0,0.0,1.0,0.0,98
398,@FoxNews,".@KerstiKaljulaid: “We believe that peace, security, and prosperity depend on strong, sovereign nations that respec… https://t.co/KJHrVqaWGU",Tue Apr 03 18:15:54 +0000 2018,0.8481,0.414,0.586,0.0,99
399,@FoxNews,.@POTUS says the military will secure the southern border until wall can be built https://t.co/opOzIjPCCp,Tue Apr 03 18:11:23 +0000 2018,0.34,0.146,0.854,0.0,100
400,@nytimes,"Grindr is facing a firestorm of criticism for sharing users’ HIV status, sexual tastes and other intimate personal… https://t.co/w4L39JPKD9",Wed Apr 04 07:02:06 +0000 2018,-0.0258,0.129,0.737,0.134,1
401,@nytimes,"The best TV shows and movies new to Netflix, Amazon and more in April https://t.co/k9Y6zFFb7a",Wed Apr 04 06:39:21 +0000 2018,0.7096,0.312,0.688,0.0,2
402,@nytimes,"""They can pin them on to their shirt collar or bra strap and lean over and take a hit every now and then, and who’s… https://t.co/BlgSZSx8Lg",Wed Apr 04 06:22:22 +0000 2018,0.0,0.0,1.0,0.0,3
403,@nytimes,"Stanley Kubrick’s ""2001: A Space Odyssey"" turned 50 on Tuesday. Here's our favorite references from the pop culture… https://t.co/qvg8Oop0QT",Wed Apr 04 06:05:46 +0000 2018,0.4588,0.15,0.85,0.0,4
404,@nytimes,"Amazon does not own The Washington Post. President Trump, however — impervious to certain facts and armed with a Tw… https://t.co/IeXlle3dIU",Wed Apr 04 05:49:18 +0000 2018,0.4215,0.183,0.817,0.0,5
405,@nytimes,RT @nytpolitics: Three days of presidential tweets contained many false and misleading accusations surrounding immigration policy. Here is…,Wed Apr 04 05:32:04 +0000 2018,-0.6124,0.0,0.762,0.238,6
406,@nytimes,"The EPA announced a plan to relax Obama-era greenhouse gas rules and said it would make California, which sets its… https://t.co/acpy5D0f6M",Wed Apr 04 05:12:31 +0000 2018,0.4404,0.132,0.868,0.0,7
407,@nytimes,"What President Trump does on Twitter, President Recep Tayyip Erdogan of Turkey does in public speeches — up to 3 of… https://t.co/ypO5AO854G",Wed Apr 04 04:55:04 +0000 2018,0.0,0.0,1.0,0.0,8
408,@nytimes,RT @nytopinion: Scott Pruitt is continuing Donald Trump’s yearlong demolition of every important policy Barack Obama put in place to fight…,Wed Apr 04 04:42:04 +0000 2018,0.2023,0.083,0.917,0.0,9
409,@nytimes,"Apple has hired Google’s chief of search and artificial intelligence, a major coup in its bid to catch up to the ar… https://t.co/dGOILTxxFu",Wed Apr 04 04:22:03 +0000 2018,0.4767,0.129,0.871,0.0,10
410,@nytimes,"RT @nytopinion: An ex-political analyst for Sinclair, @cliffschecter, says the broadcaster shouldn’t be allowed to expand its corrosive rol…",Wed Apr 04 04:02:06 +0000 2018,0.3182,0.113,0.887,0.0,11
411,@nytimes,RT @monicadavey1: A liberal judge wins a seat on the Wisconsin Supreme Court and Democrats say they see signs for November. https://t.co/vd…,Wed Apr 04 03:51:05 +0000 2018,0.8074,0.289,0.711,0.0,12
412,@nytimes,"Oklahoma, Kentucky, Arizona: The latest on the teachers in multiple states who have walked off the job or are makin… https://t.co/1YO0i1e8tp",Wed Apr 04 03:47:04 +0000 2018,0.0,0.0,1.0,0.0,13
413,@nytimes,"The Trump administration said it will place a 25% tariff on electronic touch screens, iron and steel plates, medica… https://t.co/ZtY7Eptmg8",Wed Apr 04 03:32:06 +0000 2018,0.0,0.0,1.0,0.0,14
414,@nytimes,RT @dealbook: Morgan Stanley has fired one of its high-performing financial advisers after The Times revealed that company officials knew t…,Wed Apr 04 03:17:05 +0000 2018,-0.5574,0.0,0.847,0.153,15
415,@nytimes,Want to find a city with a mix of jobs just like the place you already live in? Or maybe one that is as different a… https://t.co/lUKE9GREw6,Wed Apr 04 03:02:01 +0000 2018,0.4215,0.142,0.858,0.0,16
416,@nytimes,"Grindr is facing a firestorm of criticism for sharing users’ HIV status, sexual tastes and other intimate personal… https://t.co/eAd9QssbRW",Wed Apr 04 02:47:03 +0000 2018,-0.0258,0.129,0.737,0.134,17
417,@nytimes,"If the addition of a citizenship question to the 2020 census reduces participation of noncitizens, here are the sta… https://t.co/u2vOrOheEU",Wed Apr 04 02:32:06 +0000 2018,0.0,0.0,1.0,0.0,18
418,@nytimes,"RT @ceciliakang: Bezos: Alexa, Why Does Trump Pick on Amazon?
Alexa: Boss, You're Not Alone.
https://t.co/ovPE2adefw
w/ @shearm",Wed Apr 04 02:17:04 +0000 2018,-0.0772,0.086,0.812,0.102,19
419,@nytimes,"Next year’s L train shutdown will upend life in Manhattan, turning 14th Street into the busiest bus route in the co… https://t.co/69l0IOaU4d",Wed Apr 04 02:02:03 +0000 2018,0.0,0.0,1.0,0.0,20
420,@nytimes,The snow monkeys of Japan like a nice warm bath. Scientists wanted to find out the real reason they sought out the… https://t.co/msNUw3qcEc,Wed Apr 04 01:47:02 +0000 2018,0.7351,0.275,0.725,0.0,21
421,@nytimes,"Mick Mulvaney, the acting director of the Consumer Financial Protection Bureau, called on lawmakers to cripple the… https://t.co/YF2PjqGa9N",Wed Apr 04 01:32:05 +0000 2018,0.0,0.0,1.0,0.0,22
422,@nytimes,"RT @nytopinion: When more Americans have died from guns since 1970 (1.4 million) than in all the wars in American history (1.3 million), ma…",Wed Apr 04 01:17:01 +0000 2018,-0.8158,0.0,0.747,0.253,23
423,@nytimes,The political calculus on guns shifted after the assassination of Rev. Dr. Martin Luther King Jr. https://t.co/FjPW9ZaJXT,Wed Apr 04 01:07:04 +0000 2018,-0.5994,0.0,0.804,0.196,24
424,@nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/1NT3oGoqJq,Wed Apr 04 00:57:06 +0000 2018,0.0,0.0,1.0,0.0,25
425,@nytimes,RT @daiwaka: A few new details from the police - shooting took place in the courtyard inside youtube hq. Shooter used a handgun. What we do…,Wed Apr 04 00:48:06 +0000 2018,0.0,0.0,1.0,0.0,26
426,@nytimes,Rep. Beto O’Rourke from El Paso has stunned political observers by raising more money than any Democrat who has eve… https://t.co/KSHxWWoLer,Wed Apr 04 00:37:01 +0000 2018,-0.1027,0.0,0.935,0.065,27
427,@nytimes,RT @ByJamesWagner: welcome to new york? https://t.co/B6K8Kv7d3P,Wed Apr 04 00:29:36 +0000 2018,0.4588,0.333,0.667,0.0,28
428,@nytimes,"Why is ""The Bachelor"" so popular? A former producer says it speaks for itself. ""The journey is still a fantasy — ba… https://t.co/zr5TZJsxH9",Wed Apr 04 00:17:03 +0000 2018,0.5598,0.16,0.84,0.0,29
429,@nytimes,The Met Museum is preparing to shuffle some 700 paintings in a huge game of musical masterpieces https://t.co/3UERbPUFqF,Wed Apr 04 00:02:06 +0000 2018,0.7003,0.279,0.721,0.0,30
430,@nytimes,"RT @nytopinion: As the nation prepares to commemorate the 50th anniversary of the assassination of the Rev. Dr. Martin Luther King Jr., we…",Tue Apr 03 23:47:06 +0000 2018,-0.5994,0.0,0.849,0.151,31
431,@nytimes,"Stanley Kubrick’s ""2001: A Space Odyssey"" turns 50 today. Here's our favorite references from the pop culture of th… https://t.co/n44ZDbz2kB",Tue Apr 03 23:32:04 +0000 2018,0.4588,0.143,0.857,0.0,32
432,@nytimes,"On a trip from Iraqi Kurdistan to Sinjar, @alissanyt encountered an unsettling number of checkpoints that made trav… https://t.co/btGuNAbI3v",Tue Apr 03 23:17:08 +0000 2018,0.0772,0.071,0.929,0.0,33
433,@nytimes,Escalating hostilities signal what will likely be years of legal and political fights between the Trump White House… https://t.co/ZR9tgXv2nB,Tue Apr 03 23:02:04 +0000 2018,-0.6486,0.064,0.687,0.249,34
434,@nytimes,"RT @NYTObits: Anna Chennault, one of the most visible private citizens in Washington and a secret emissary for Richard M. Nixon, has died h…",Tue Apr 03 22:50:59 +0000 2018,-0.5574,0.0,0.859,0.141,35
435,@nytimes,"In his last years, the Rev. Dr. Martin Luther King Jr. was grappling with many issues: workers rights, a sprawling… https://t.co/hDl0HJkO2x",Tue Apr 03 22:30:16 +0000 2018,0.0,0.0,1.0,0.0,36
436,@nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/DfKdvi968S,Tue Apr 03 22:14:02 +0000 2018,0.0,0.0,1.0,0.0,37
437,@nytimes,"Breaking News: The suspect in the shooting at YouTube’s headquarters was a woman who apparently killed herself, the… https://t.co/IVvhDrLg7E",Tue Apr 03 21:58:26 +0000 2018,-0.7717,0.0,0.705,0.295,38
438,@nytimes,"YouTube shooting updates:
• The suspect was a woman who apparently killed herself, police said
• At least four peop… https://t.co/HjVE82GMRU",Tue Apr 03 21:54:43 +0000 2018,-0.7717,0.0,0.705,0.295,39
439,@nytimes,"Apple has hired Google’s chief of search and artificial intelligence, a major coup in its bid to catch up to the ar… https://t.co/XRAp2c5neA",Tue Apr 03 21:53:03 +0000 2018,0.4767,0.129,0.871,0.0,40
440,@nytimes,A special court in The Hague is set to examine violence against ethnic Albanians in Kosovo by their former liberato… https://t.co/FP7UOxs89j,Tue Apr 03 21:43:02 +0000 2018,-0.34,0.109,0.726,0.165,41
441,@nytimes,"Our reporter @daiwaka is in San Bruno, California, reporting on the YouTube shooting https://t.co/BYkk9Ghoeg",Tue Apr 03 21:31:00 +0000 2018,0.0,0.0,1.0,0.0,42
442,@nytimes,"Breaking News: A shooting at YouTube’s headquarters in California left several people hospitalized, the authorities… https://t.co/XvcpHJ910s",Tue Apr 03 21:19:05 +0000 2018,0.0,0.0,1.0,0.0,43
443,@nytimes,He started to discover that maybe it’s not correcting bad science that the internet loves. What the internet really… https://t.co/gkPybwTZZO,Tue Apr 03 21:15:05 +0000 2018,0.7615,0.267,0.733,0.0,44
444,@nytimes,"""This was the best lasagna I had ever eaten"" https://t.co/SUzMmFL6y8",Tue Apr 03 21:00:27 +0000 2018,0.6369,0.344,0.656,0.0,45
445,@nytimes,"Well off the beaten path and one of Africa’s last, great, uninhabited safari areas, the Selous delivers all the big… https://t.co/7NKkVRCs3o",Tue Apr 03 20:45:06 +0000 2018,0.5267,0.23,0.667,0.104,46
446,@nytimes,"There have been reports of an active shooting at YouTube headquarters in San Bruno, California., the police said https://t.co/O6wcStWN0I",Tue Apr 03 20:36:20 +0000 2018,0.4019,0.13,0.87,0.0,47
447,@nytimes,RT @NYTStyles: Mary H.K. Choi aka @choitotheworld just wrote her first novel after basically wanting to write one her whole life. Do you ha…,Tue Apr 03 20:35:07 +0000 2018,0.3182,0.091,0.909,0.0,48
448,@nytimes,We also want your help in identifying some of the women and men who have appeared in iconic photos of the civil rig… https://t.co/SiIa6msvMC,Tue Apr 03 20:30:00 +0000 2018,0.4588,0.154,0.846,0.0,49
449,@nytimes,"""Is this America, the land of the free and the home of the brave, where we have to sleep with our telephones off th… https://t.co/VMqUGcFX9X",Tue Apr 03 20:27:00 +0000 2018,0.7717,0.226,0.774,0.0,50
450,@nytimes,Diane Nash led students in sit-ins and helped coordinate the historic 54-mile march from Selma to Montgomery. She h… https://t.co/QFCyGnBRXQ,Tue Apr 03 20:24:00 +0000 2018,0.0,0.0,1.0,0.0,51
451,@nytimes,"Bernice Johnson Reagon, a leader in the movement, formed the award-winning a cappella group, Sweet Honey in the Roc… https://t.co/kfohEPBYCZ",Tue Apr 03 20:21:00 +0000 2018,0.4588,0.15,0.85,0.0,52
452,@nytimes,Ella Baker convened a landmark meeting at Shaw University and encouraged student leaders to form their own organiza… https://t.co/QTmNsrqJB7,Tue Apr 03 20:18:00 +0000 2018,0.4215,0.192,0.808,0.0,53
453,@nytimes,"Dorothy Cotton went from administrative assistant to Dr. King’s inner circle. Alongside Septima Clark, she taught s… https://t.co/MO8ZKyqvJI",Tue Apr 03 20:15:00 +0000 2018,0.0,0.0,1.0,0.0,54
454,@nytimes,"Months before Rosa Parks took her seat on that bus, she attended civic engagement workshops. It was Septima Clark —… https://t.co/E6GSDZiYuz",Tue Apr 03 20:12:00 +0000 2018,0.4588,0.13,0.87,0.0,55
455,@nytimes,"When asked about the role of women in the movement, Juanita Jones Abernathy once said, “The men ran the movement, b… https://t.co/1xj1NnxvEo",Tue Apr 03 20:09:00 +0000 2018,0.0,0.0,1.0,0.0,56
456,@nytimes,"As president of the National Council of Negro Women, Dorothy Height was part of an elite group called “The Big Six.… https://t.co/c8BH3fxUS1",Tue Apr 03 20:06:01 +0000 2018,0.0,0.0,1.0,0.0,57
457,@nytimes,"Gloria Richardson, known as Glorious Gloria, famously waved away the bayonet of a National Guardsman at a protest i… https://t.co/VlsOqL34Z1",Tue Apr 03 20:03:07 +0000 2018,0.4939,0.189,0.721,0.09,58
458,@nytimes,The Rev. Dr. Martin Luther King Jr. was assassinated 50 years ago. We delved into photo archives to pull out the le… https://t.co/8Zrv5mhlm5,Tue Apr 03 20:00:10 +0000 2018,0.0,0.0,1.0,0.0,59
459,@nytimes,George Wallace's embrace of racial politics tells a broader story about America — one that is still relevant today… https://t.co/KYqmNrNQD0,Tue Apr 03 19:45:11 +0000 2018,0.3182,0.119,0.881,0.0,60
460,@nytimes,"Several other countries have modeled their vehicle standards after those in the U.S., so a rollback by the EPA coul… https://t.co/dEu8KCULXq",Tue Apr 03 19:30:09 +0000 2018,0.0,0.0,1.0,0.0,61
461,@nytimes,"Elon Musk suggested in a tweet that he's sleeping at the factory and that ""car biz is hell"" https://t.co/BS0rrNMzls",Tue Apr 03 19:24:04 +0000 2018,-0.6808,0.0,0.787,0.213,62
462,@nytimes,RT @arappeport: White House turf battle threatens to delay tax law rollout w/ @jimtankersley https://t.co/DIx56NQSsX https://t.co/HnpQebfzMA,Tue Apr 03 19:19:10 +0000 2018,-0.7579,0.0,0.634,0.366,63
463,@nytimes,"In Opinion,
The Rev. Jesse Jackson writes, ""We are in a battle for the soul of America, and it’s not enough to admi… https://t.co/a7zVK74nUi",Tue Apr 03 19:13:43 +0000 2018,-0.3818,0.0,0.894,0.106,64
464,@nytimes,"When President Trump began railing against the state of American immigration measures over the weekend, it was hard… https://t.co/N7ITYhVEPF",Tue Apr 03 19:00:17 +0000 2018,0.0,0.0,1.0,0.0,65
465,@nytimes,Many expensive drugs were invented in America — and yet we paid more than any other rich nation to use them ourselv… https://t.co/wQmV3Kywej,Tue Apr 03 18:45:03 +0000 2018,0.5574,0.146,0.854,0.0,66
466,@nytimes,The Indian government called the decree a crackdown on fake news. It lasted less than a day. https://t.co/CQ5qYgu6qr,Tue Apr 03 18:42:24 +0000 2018,-0.4767,0.0,0.829,0.171,67
467,@nytimes,RT @shailadewan: The Trump administration wants to use more private prisons. Here's a rare look at what they're like inside.  https://t.co/…,Tue Apr 03 18:34:12 +0000 2018,0.3612,0.116,0.884,0.0,68
468,@nytimes,Meet Samuel Barsky. The knitter has gained fame online for his photos of himself in front of famous landmarks with… https://t.co/xQt1fVFpPi,Tue Apr 03 18:30:20 +0000 2018,0.6705,0.224,0.776,0.0,69
469,@nytimes,Want to find a city with a mix of jobs just like the place you already live in? Or maybe one that is as different a… https://t.co/DfqIoY1TAE,Tue Apr 03 18:15:02 +0000 2018,0.4215,0.142,0.858,0.0,70
470,@nytimes,"Infowars published a photo of a man in ""communist garb"" and accused him of being the Parkland school shooter. Excep… https://t.co/OGsRiMPkJh",Tue Apr 03 18:11:38 +0000 2018,-0.296,0.0,0.891,0.109,71
471,@nytimes,A new ruling in the Bill Cosby case means jurors will hear testimony from a woman who says his accuser was scheming… https://t.co/fybXqH96PN,Tue Apr 03 18:07:03 +0000 2018,0.0,0.0,1.0,0.0,72
472,@nytimes,“House Hunters” provides all the thrill of a dystopian hellscape with none of the fear https://t.co/QbwVjjCY9v,Tue Apr 03 18:00:21 +0000 2018,0.6283,0.283,0.717,0.0,73
473,@nytimes,"Cardi B will co-host “The Tonight Show” with Jimmy Fallon next Monday night, the first time the show has ever had 2… https://t.co/y7eatYWfk2",Tue Apr 03 17:50:02 +0000 2018,0.0,0.0,1.0,0.0,74
474,@nytimes,"In Opinion,
Op-Ed contributor Rawan Yaghi writes, ""The protesters who gathered under the burning midday sun display… https://t.co/7xgo74nanv",Tue Apr 03 17:45:07 +0000 2018,-0.2263,0.0,0.899,0.101,75
475,@nytimes,RT @ShaneGoldmacher: NEWS: @CynthiaNixon told supporters at a private fundraiser last week that she wants to legalize marijuana — and tax i…,Tue Apr 03 17:39:28 +0000 2018,0.4404,0.132,0.868,0.0,76
476,@nytimes,"If you saw an ad or an article pop up on your screen, you could click the “Why Me?” button. Then you would see a fu… https://t.co/MC4ido0TPe",Tue Apr 03 17:30:10 +0000 2018,0.0,0.0,1.0,0.0,77
477,@nytimes,"Breaking News: President Trump said that he planned to order the military to guard parts of the southern border, pr… https://t.co/lpd34VQgT0",Tue Apr 03 17:25:40 +0000 2018,0.0,0.0,1.0,0.0,78
478,@nytimes,"The mythical nation featured in “Black Panther” was long a mystery, but readers knew what they’d want to see on a v… https://t.co/4VZ5xW31nc",Tue Apr 03 17:15:03 +0000 2018,0.1154,0.068,0.932,0.0,79
479,@nytimes,"Amazon does not own The Washington Post. President Trump, however — impervious to certain facts and armed with a Tw… https://t.co/ARhgRF5ehA",Tue Apr 03 17:00:25 +0000 2018,0.4215,0.183,0.817,0.0,80
480,@nytimes,"A mentally ill man on suicide watch hanged himself, gang members were allowed to beat other prisoners, and those wh… https://t.co/J3FcNCdUVW",Tue Apr 03 16:45:08 +0000 2018,-0.891,0.0,0.616,0.384,81
481,@nytimes,"Progressive groups had pushed the Fed to diversify its senior leadership beyond Fed veterans and white males, and t… https://t.co/zjVxyoezEN",Tue Apr 03 16:42:11 +0000 2018,0.0,0.0,1.0,0.0,82
482,@nytimes,The New York Stock Exchange flew the Swiss flag to honor Spotify's listing debut this morning— but it's a Swedish c… https://t.co/49xnsRXiee,Tue Apr 03 16:30:04 +0000 2018,0.2732,0.095,0.905,0.0,83
483,@nytimes,"""I wouldn’t trade a year of comfort at home for what it felt like to be there, unable to hear anything but the roar… https://t.co/pSEmYXChoR",Tue Apr 03 16:15:08 +0000 2018,0.3612,0.137,0.863,0.0,84
484,@nytimes,A former corporate lawyer is the first person sentenced in the Russia inquiry. Alex van der Zwaan got 30 days for l… https://t.co/WsScUiJRhv,Tue Apr 03 16:06:03 +0000 2018,-0.0258,0.0,0.95,0.05,85
485,@nytimes,"On today’s internet, the devil’s advocate is less admired than ever, and it’s often the advocate’s own fault https://t.co/DImhNwdJU5",Tue Apr 03 16:00:30 +0000 2018,0.079,0.132,0.749,0.119,86
486,@nytimes,Bill Cosby’s criminal case provides the first high-profile sexual assault trial of the #MeToo era https://t.co/3Fj9VH8U27,Tue Apr 03 15:45:06 +0000 2018,-0.802,0.0,0.66,0.34,87
487,@nytimes,"Hillary Clinton’s loss prompted a surge of Democratic women running for office, and right behind them, a new legion… https://t.co/vtWwq456Th",Tue Apr 03 15:30:14 +0000 2018,-0.3182,0.0,0.881,0.119,88
488,@nytimes,"“April is also National Presidential Unawareness Month,” Jimmy Fallon said after noting the president’s proclamation https://t.co/Y8d5dlNNR5",Tue Apr 03 15:23:24 +0000 2018,0.0,0.0,1.0,0.0,89
489,@nytimes,"Jeremy Corbyn, leader of Britain's opposition Labour Party, attended a Seder event with a group that has called Isr… https://t.co/DDzrJJg4gb",Tue Apr 03 15:15:04 +0000 2018,0.4019,0.137,0.863,0.0,90
490,@nytimes,“Wine is something people can relate to. It’s like putting a tariff on Chinese dumplings. It’s something you can fe… https://t.co/sgV65r7lc8,Tue Apr 03 15:07:04 +0000 2018,0.296,0.115,0.826,0.06,91
491,@nytimes,"From July 2017: Memphis said it intended to award tax-free grants of $50,000 each to surviving strikers — an improv… https://t.co/evcjLv1W24",Tue Apr 03 14:54:47 +0000 2018,0.7184,0.302,0.635,0.063,92
492,@nytimes,“I really had a lot of animosity. I came from the streets; I was a street thug. And Dr. King was the one that taugh… https://t.co/i9nbt93hBn,Tue Apr 03 14:51:33 +0000 2018,-0.4404,0.0,0.879,0.121,93
493,@nytimes,"“Because of Dr. King’s death, that was one of the reasons that Mayor Loeb went on and signed that union into a decr… https://t.co/m6P5mSQJfb",Tue Apr 03 14:50:55 +0000 2018,-0.5994,0.0,0.849,0.151,94
494,@nytimes,"“When we heard that Dr. King was coming to Memphis, to help us in that sanitation strike, we were very surprised. W… https://t.co/UzOZTj0VSx",Tue Apr 03 14:50:12 +0000 2018,0.5256,0.185,0.758,0.057,95
495,@nytimes,"“Back then working conditions, it was unbearable. After 3 weeks, after I got my first check, I broke down and cried… https://t.co/1iDeMXPCTq",Tue Apr 03 14:49:09 +0000 2018,-0.4215,0.0,0.865,0.135,96
496,@nytimes,The Rev. Dr. Martin Luther King Jr. was assassinated 50 years ago. Cleophus Smith marched with Dr. King during the… https://t.co/c92DbhqzPh,Tue Apr 03 14:48:22 +0000 2018,0.0,0.0,1.0,0.0,97
497,@nytimes,EPA chief Scott Pruitt had a $50-a-day condo linked to lobbyists. Their client’s project got approved. https://t.co/B86KEY0GCM,Tue Apr 03 14:41:49 +0000 2018,0.4215,0.157,0.843,0.0,98
498,@nytimes,"From last week: Here are the facts behind President Trump's tweets on Amazon, the Postal Service and taxes https://t.co/Dbf4N6dpE2",Tue Apr 03 14:37:03 +0000 2018,0.1779,0.086,0.914,0.0,99
499,@nytimes,On College Basketball: Donte DiVincenzo Is Villanova’s Newest Star. Next Year It’ll Be Someone Else. https://t.co/VEdAn4yLUj,Tue Apr 03 14:31:32 +0000 2018,0.0,0.0,1.0,0.0,100
